lat,long,vx,vy
38.7366218,-9.13875006,0.108275486,4.25067041
38.7366236,-9.13874997,0.112226384,4.17657566
38.736624,-9.13875123,0.116987223,4.18258405
38.7366259,-9.13875117,0.0653593582,4.20305799
38.7366278,-9.13875113,0.0387187786,4.19060738
38.7366298,-9.13875106,0.100609717,4.2867702
38.736623,-9.13875607,0.030907593,4.32761285
38.7366248,-9.13875608,-0.0111853324,4.33028745
38.7366268,-9.13875611,-0.0649785566,4.35126642
38.7366287,-9.13875622,-0.140038706,4.30478645
38.7366311,-9.13875648,-0.136654412,4.39307236
38.736633,-9.13875658,-0.123329829,4.25775022
38.7366348,-9.13875665,-0.218838884,4.12787272
38.7366368,-9.13875667,-0.0663451018,4.24031304
38.7366413,-9.13875549,-0.127618736,4.21916383
38.7366433,-9.13875558,-0.156221874,4.18900862
38.7366452,-9.13875568,-0.161140117,4.21129057
38.7366471,-9.13875577,-0.181344011,4.20643431
38.7366481,-9.1387567,-0.209175521,4.18460703
38.73665,-9.13875689,-0.284328158,4.19947291
38.7366518,-9.138757,-0.253707841,4.12112781
38.7366537,-9.13875713,-0.24227427,4.14097259
38.7366535,-9.13875865,-0.216654364,4.15252331
38.7366554,-9.13875884,-0.294005383,4.15593176
38.7366573,-9.13875895,-0.223021903,4.12123199
38.7366591,-9.13875909,-0.225575353,4.05743141
38.7366612,-9.13875929,-0.260435963,4.06982652
38.736663,-9.13875944,-0.235678033,4.10668457
38.7366649,-9.13875955,-0.234486899,4.21149056
38.7366668,-9.13875975,-0.291151275,4.08355894
38.7366687,-9.1387598,-0.228906687,4.11097121
38.7366705,-9.13875994,-0.273298563,4.10105863
38.7366723,-9.13876009,-0.213575746,4.01646306
38.7366742,-9.13876017,-0.18957523,4.04962984
38.7366767,-9.1387602,-0.240897508,4.07295792
38.7366786,-9.13876034,-0.253496373,4.04345068
38.7366804,-9.13876048,-0.218447632,4.06407512
38.7366822,-9.13876065,-0.258738639,4.02818877
38.7366832,-9.13876059,-0.295784503,4.05762394
38.7366849,-9.13876074,-0.259782189,3.97883607
38.7366868,-9.13876089,-0.241015246,3.94889554
38.7366886,-9.13876105,-0.286404543,4.03246962
38.7366903,-9.13876146,-0.188622754,3.98488006
38.7366921,-9.13876162,-0.236981367,3.8877564
38.7366939,-9.13876172,-0.177663231,3.99283831
38.7366957,-9.13876186,-0.212282557,3.95114664
38.7366976,-9.13876212,-0.24500407,3.96856064
38.7366994,-9.13876228,-0.255801005,3.99472859
38.7367012,-9.1387624,-0.22486268,3.94395698
38.7367029,-9.13876254,-0.241961298,3.97369644
38.7367035,-9.13876311,-0.280791645,4.01215771
38.7367053,-9.13876326,-0.242678031,4.06074614
38.7367072,-9.13876339,-0.236094113,4.16388532
38.736709,-9.13876353,-0.218475942,4.12614534
38.7367097,-9.13876394,-0.285051445,4.13793776
38.7367116,-9.13876404,-0.199057041,4.27553289
38.7367135,-9.13876421,-0.251082866,4.19893873
38.7367154,-9.13876431,-0.2117739,4.32804637
38.7367174,-9.13876471,-0.291587309,4.34325202
38.7367194,-9.13876488,-0.280100906,4.3628332
38.7367213,-9.13876503,-0.27330697,4.41453471
38.7367234,-9.13876518,-0.274252942,4.53857744
38.7367255,-9.13876516,-0.234940638,4.48574396
38.7367276,-9.13876531,-0.264681247,4.61201674
38.7367297,-9.13876549,-0.280337271,4.57524947
38.7367318,-9.13876563,-0.248666294,4.59934725
38.7367344,-9.13876557,-0.259154166,4.67920633
38.7367365,-9.1387657,-0.279035552,4.66067424
38.7367387,-9.13876587,-0.240887574,4.73771315
38.7367408,-9.13876601,-0.241489226,4.78439772
38.7367435,-9.13876607,-0.261552179,4.76779518
38.7367457,-9.1387662,-0.186675871,4.86378213
38.7367478,-9.13876642,-0.300076821,4.85962624
38.7367501,-9.13876658,-0.300140337,4.94953964
38.7367522,-9.13876638,-0.30057251,4.93690998
38.7367545,-9.13876658,-0.278565932,5.02539853
38.7367567,-9.13876672,-0.259348296,4.97823292
38.7367591,-9.13876686,-0.248349152,5.09378226
38.7367608,-9.13876742,-0.251868102,5.13538777
38.7367631,-9.13876758,-0.25886283,5.20054296
38.7367654,-9.13876776,-0.2889047,5.18112372
38.7367677,-9.13876789,-0.23959067,5.20654839
38.7367703,-9.13876799,-0.283103581,5.21991818
38.7367726,-9.13876815,-0.271790232,5.19328859
38.736775,-9.1387683,-0.273540661,5.30873209
38.7367773,-9.13876846,-0.243747485,5.29054302
38.7367798,-9.13876869,-0.281044141,5.28751703
38.7367823,-9.13876883,-0.245449723,5.37604525
38.7367847,-9.13876896,-0.233328706,5.35588438
38.7367871,-9.1387691,-0.213921072,5.33027541
38.7367893,-9.13876939,-0.260186228,5.40146211
38.7367917,-9.13876953,-0.218552056,5.37923113
38.7367942,-9.13876966,-0.23677066,5.39504829
38.7367966,-9.13876988,-0.327445461,5.40668991
38.7367993,-9.13877001,-0.284470183,5.44114001
38.7368017,-9.13877016,-0.327750238,5.38859643
38.7368041,-9.13877031,-0.255839519,5.41770222
38.7368066,-9.13877044,-0.230551355,5.34983207
38.7368094,-9.13877011,-0.187300711,5.43505583
38.7368118,-9.13877024,-0.177793695,5.34146128
38.7368143,-9.13877031,-0.178627005,5.35555014
38.7368167,-9.13877044,-0.187237033,5.37442568
38.736819,-9.1387708,-0.256098271,5.40395007
38.7368214,-9.13877103,-0.34360311,5.37702831
38.7368238,-9.13877116,-0.292289409,5.39078266
38.7368262,-9.13877132,-0.291599113,5.37094024
38.7368291,-9.13877124,-0.279601859,5.32430859
38.7368313,-9.13877147,-0.248033779,5.35088162
38.7368337,-9.1387716,-0.160875552,5.36635221
38.7368361,-9.13877172,-0.212937787,5.35118351
38.7368387,-9.13877205,-0.166099585,5.35313414
38.7368411,-9.13877221,-0.201376523,5.32555553
38.7368435,-9.13877231,-0.179997589,5.32593019
38.7368459,-9.13877247,-0.249485212,5.36104759
38.7368483,-9.13877246,-0.264335781,5.29752048
38.7368507,-9.1387726,-0.286577443,5.36434753
38.7368531,-9.13877282,-0.290804067,5.3153575
38.7368555,-9.1387729,-0.241467883,5.31960534
38.7368579,-9.13877288,-0.212646512,5.28062164
38.7368602,-9.13877303,-0.240521815,5.28418077
38.7368626,-9.13877315,-0.229610472,5.29652462
38.7368651,-9.13877332,-0.249591163,5.28039462
38.7368672,-9.13877329,-0.218628941,5.32426779
38.7368696,-9.13877343,-0.230291482,5.22112777
38.7368719,-9.13877359,-0.261768795,5.20160338
38.7368743,-9.13877374,-0.284004639,5.2925537
38.7368766,-9.13877387,-0.256471582,5.21001681
38.7368789,-9.13877403,-0.272683341,5.16155203
38.7368813,-9.13877422,-0.317015735,5.19361792
38.7368836,-9.13877436,-0.286915527,5.14998259
38.7368859,-9.13877435,-0.320343828,5.15194351
38.7368881,-9.13877454,-0.32666168,5.04069733
38.7368904,-9.13877474,-0.322807021,5.00525913
38.7368927,-9.13877498,-0.377411768,5.02520826
38.7368945,-9.13877551,-0.394316673,4.89281263
38.7368967,-9.13877567,-0.317643363,4.96540576
38.7368988,-9.13877588,-0.325589037,4.79798779
38.736901,-9.13877609,-0.379873537,4.75238744
38.7369028,-9.13877633,-0.432841338,4.89539199
38.736905,-9.13877655,-0.425455673,4.81383785
38.7369072,-9.13877685,-0.493957041,4.77575469
38.7369093,-9.1387771,-0.448381172,4.74438849
38.7369116,-9.13877751,-0.520166999,4.77922862
38.7369137,-9.13877783,-0.571238949,4.77834421
38.7369159,-9.13877813,-0.549704657,4.8496902
38.736918,-9.1387785,-0.616299284,4.77465579
38.7369203,-9.13877883,-0.640187961,4.85880977
38.7369225,-9.13877922,-0.682601984,4.79826128
38.7369246,-9.13877962,-0.701950904,4.79549241
38.7369268,-9.13878004,-0.770395421,4.75722414
38.7369288,-9.13878071,-0.775908168,4.7382269
38.7369309,-9.13878118,-0.817832177,4.75718633
38.7369331,-9.13878164,-0.816658699,4.78222453
38.7369352,-9.13878221,-0.950280916,4.6967224
38.7369371,-9.13878276,-1.00098348,4.63773872
38.7369392,-9.13878332,-1.04105953,4.56851948
38.7369413,-9.13878394,-1.11505317,4.6025098
38.7369434,-9.13878462,-1.20637223,4.52291136
38.7369449,-9.13878561,-1.26888735,4.47841673
38.7369469,-9.13878636,-1.30814246,4.50841779
38.7369489,-9.13878715,-1.44151873,4.42135334
38.7369509,-9.13878801,-1.52070621,4.41286408
38.736953,-9.13878878,-1.58363608,4.23319732
38.736955,-9.1387897,-1.67600103,4.26187267
38.736957,-9.13879063,-1.66519582,4.33218385
38.7369588,-9.13879168,-1.80981222,4.20057611
38.7369604,-9.13879288,-1.8915172,4.22812486
38.7369623,-9.13879394,-1.9344136,4.1501238
38.7369642,-9.1387951,-2.03300766,4.17619872
38.736966,-9.13879624,-2.07270979,4.05156118
38.7369679,-9.13879741,-2.16287758,3.93479601
38.7369697,-9.13879865,-2.21365409,3.86943173
38.7369714,-9.13879998,-2.29156293,3.85371834
38.7369731,-9.1388013,-2.39150029,3.67645457
38.7369745,-9.13880305,-2.47976016,3.52263892
38.7369761,-9.13880448,-2.53515916,3.59826057
38.7369777,-9.13880588,-2.48949056,3.54870961
38.7369793,-9.13880737,-2.57324977,3.50578536
38.7369807,-9.13880877,-2.61518717,3.37413431
38.7369822,-9.13881026,-2.7404816,3.17555868
38.7369837,-9.13881188,-2.76039065,3.15773413
38.7369851,-9.13881351,-2.89301657,3.01455761
38.7369883,-9.13881404,-2.83104222,3.11439348
38.7369896,-9.13881573,-2.9119853,2.91371861
38.736988,-9.13881929,-2.8358762,2.8926889
38.7369892,-9.13882093,-2.8843301,2.74652426
38.7369922,-9.13882159,-2.95782126,2.68046718
38.7369934,-9.13882334,-3.03370897,2.51572193
38.7369944,-9.13882506,-3.0388311,2.3188492
38.7369955,-9.13882682,-3.06150616,2.13832176
38.7369966,-9.13882851,-2.97104183,2.11836468
38.7369975,-9.13883019,-2.95108167,1.96957075
38.7369984,-9.13883192,-2.99183001,1.88934228
38.7369994,-9.13883362,-2.98004113,1.91709258
38.7369991,-9.13883601,-3.00037316,1.71187755
38.7369997,-9.13883774,-3.0383674,1.38986778
38.7370006,-9.13883938,-2.87885957,1.57363866
38.7370012,-9.13884104,-2.85343978,1.4859021
38.7370017,-9.13884272,-2.7551681,1.60943742
38.7370023,-9.13884432,-2.78403619,1.31738654
38.7370028,-9.138846,-2.85316672,1.08397041
38.7370032,-9.13884759,-2.76325568,1.05410104
38.7370064,-9.13884754,-2.75429628,1.12524247
38.7370069,-9.13884906,-2.66854356,1.07268228
38.7370074,-9.1388506,-2.6379497,1.08527162
38.7370078,-9.13885205,-2.56687686,0.871217783
38.737008,-9.13885363,-2.60881903,0.858591396
38.7370083,-9.13885511,-2.57831936,0.550458136
38.7370087,-9.13885659,-2.49731116,0.711341393
38.737009,-9.13885798,-2.42267607,0.666746289
38.7370091,-9.13885928,-2.30035028,0.802546306
38.7370094,-9.1388606,-2.2596457,0.723245554
38.7370096,-9.13886189,-2.16004412,0.545346398
38.73701,-9.1388632,-2.21291444,0.646581709
38.7370107,-9.13886399,-2.22438511,0.252207753
38.737011,-9.13886522,-2.10028807,0.373002181
38.7370111,-9.13886637,-1.99921076,0.393315398
38.7370113,-9.13886748,-1.92171893,0.398599338
38.7370092,-9.13887014,-1.82686315,0.52062807
38.7370093,-9.13887117,-1.76136002,0.482458145
38.7370095,-9.13887223,-1.74898044,0.385680557
38.7370097,-9.13887321,-1.69513201,0.359673296
38.7370108,-9.13887339,-1.65597674,0.209692796
38.7370108,-9.13887442,-1.72806763,0.0610924947
38.7370109,-9.13887539,-1.68961698,0.156911442
38.737011,-9.13887629,-1.55758402,0.178311043
38.7370102,-9.13887794,-1.4383964,0.306093508
38.7370104,-9.13887877,-1.4026853,0.299670297
38.7370105,-9.1388796,-1.38248926,0.309609157
38.7370106,-9.13888043,-1.40686535,0.246336358
38.7370129,-9.13888002,-1.37160098,0.284186416
38.737013,-9.13888083,-1.37129027,0.240385846
38.7370131,-9.13888169,-1.41459032,0.180615599
38.7370131,-9.13888241,-1.32866476,0.110400325
38.7370138,-9.13888292,-1.36704783,0.120720651
38.7370139,-9.13888372,-1.41314671,0.0504279968
38.7370139,-9.13888457,-1.41236241,0.0627983874
38.7370141,-9.13888526,-1.29757059,0.269839837
38.7370132,-9.13888666,-1.21191843,0.271446246
38.7370133,-9.13888735,-1.19193981,0.291215184
38.7370134,-9.13888812,-1.2607793,0.193126688
38.7370135,-9.1388888,-1.18398163,0.235589531
38.737015,-9.13888866,-1.18326035,0.230361636
38.7370152,-9.13888932,-1.14661724,0.206197729
38.7370152,-9.13889006,-1.24834768,0.132744419
38.7370153,-9.13889075,-1.19940722,0.124100656
38.7370141,-9.13889242,-1.16229137,0.0722392873
38.7370141,-9.13889306,-1.12183909,0.0491622081
38.7370142,-9.13889371,-1.11781988,0.131186071
38.7370143,-9.13889432,-1.07274745,0.120874857
38.7370141,-9.13889506,-1.08231034,0.155680681
38.7370142,-9.13889574,-1.11074346,0.142176995
38.7370143,-9.13889636,-1.09008825,0.241041619
38.7370144,-9.13889696,-1.08245807,0.235104826
38.7370149,-9.13889736,-1.02596429,0.233674913
38.737015,-9.13889791,-0.976217488,0.259047167
38.737015,-9.13889854,-1.03785442,0.128145135
38.7370151,-9.1388991,-0.983592183,0.16133449
38.7370147,-9.13889985,-0.989173636,0.123525505
38.7370148,-9.13890045,-1.017608,0.0932033042
38.7370148,-9.13890105,-1.00093157,0.0688758785
38.7370149,-9.13890157,-0.954661613,0.118262872
38.7370143,-9.1389025,-0.937271032,0.113195048
38.7370143,-9.13890298,-0.875793906,0.177161983
38.7370144,-9.13890352,-0.904366143,0.147052954
38.7370144,-9.13890407,-0.919367113,0.101088173
38.7370143,-9.13890476,-0.811612043,0.217633254
38.7370144,-9.13890521,-0.801684181,0.196199626
38.7370144,-9.1389057,-0.823416361,0.152072853
38.7370145,-9.13890619,-0.805393928,0.208671427
38.737016,-9.13890585,-0.823830688,0.111312186
38.737016,-9.13890634,-0.816456281,0.0697554419
38.7370161,-9.13890678,-0.775005116,0.105928882
38.7370162,-9.13890723,-0.792144964,0.23565404
38.7370164,-9.13890761,-0.762149888,0.162585787
38.7370165,-9.13890802,-0.728513462,0.199732423
38.7370166,-9.13890848,-0.796259244,0.19056665
38.7370166,-9.13890894,-0.79023092,0.156768376
38.7370164,-9.13890966,-0.737133885,0.103915659
38.7370164,-9.13891012,-0.765921447,0.079943663
38.7370165,-9.13891056,-0.750571064,0.160620149
38.7370166,-9.13891096,-0.739690134,0.0889209518
38.7370157,-9.13891191,-0.692737115,0.150941381
38.7370158,-9.13891233,-0.693858116,0.224204151
38.737016,-9.13891276,-0.738363885,0.267740163
38.737016,-9.1389132,-0.765761378,0.180318938
38.7370161,-9.13891357,-0.728811698,0.2246952
38.7370163,-9.13891398,-0.7258562,0.263923811
38.7370164,-9.1389145,-0.838989709,0.252943004
38.7370165,-9.13891496,-0.836931462,0.391784742
38.7370171,-9.13891519,-0.86107273,0.310139664
38.7370173,-9.13891567,-0.870420266,0.320772905
38.7370174,-9.13891623,-0.937846486,0.297522094
38.7370176,-9.13891672,-0.889735901,0.420128481
38.7370178,-9.13891709,-1.03092088,0.313110043
38.7370179,-9.13891774,-1.10120138,0.381675949
38.7370182,-9.13891833,-1.12414665,0.507896381
38.7370183,-9.13891902,-1.22198892,0.48789732
38.7370179,-9.13892042,-1.27148534,0.541347326
38.7370181,-9.13892109,-1.29408994,0.533806301
38.7370185,-9.13892185,-1.3114667,0.691933529
38.7370188,-9.13892266,-1.39513723,0.738696287
38.7370194,-9.13892299,-1.33509183,0.803879283
38.7370196,-9.13892386,-1.46776381,0.62842033
38.73702,-9.13892461,-1.40607452,0.781923615
38.7370203,-9.13892543,-1.38132543,0.750005591
38.7370214,-9.13892575,-1.40121912,0.827150906
38.7370216,-9.13892663,-1.36902447,0.795990501
38.737022,-9.13892747,-1.42129086,0.884896809
38.7370223,-9.13892839,-1.56572698,0.858320775
38.7370224,-9.13892959,-1.52263454,0.995374722
38.7370229,-9.13893056,-1.66131014,1.13111966
38.7370235,-9.13893147,-1.62723619,1.21581662
38.737024,-9.13893241,-1.71267537,1.24208287
38.7370241,-9.13893381,-1.77951859,1.36395646
38.7370247,-9.13893477,-1.76324786,1.3648966
38.7370254,-9.13893583,-1.83554603,1.5112614
38.7370261,-9.13893689,-1.860024,1.52684679
38.7370266,-9.13893812,-1.83821594,1.55515936
38.7370274,-9.1389391,-1.77764417,1.71169889
38.7370281,-9.13894019,-1.82907891,1.72519077
38.7370289,-9.13894117,-1.75391072,1.83854438
38.7370295,-9.13894225,-1.70813562,1.89549304
38.7370304,-9.13894326,-1.72325011,1.96192674
38.7370313,-9.13894422,-1.68073831,1.95152806
38.7370322,-9.13894522,-1.67399238,2.0760361
38.7370332,-9.1389461,-1.62109656,2.03612287
38.7370342,-9.13894703,-1.5821519,2.21432263
38.7370351,-9.13894793,-1.59439623,2.16648532
38.737036,-9.13894885,-1.50052778,2.10297354
38.7370371,-9.13894973,-1.72130457,2.22095885
38.7370383,-9.13895052,-1.49783815,2.4029682
38.7370393,-9.13895143,-1.54094189,2.45192725
38.7370405,-9.1389523,-1.48619531,2.52143325
38.7370413,-9.13895337,-1.41788677,2.55559059
38.7370425,-9.13895431,-1.50914846,2.6566187
38.7370437,-9.13895504,-1.36113107,2.72363993
38.7370449,-9.13895593,-1.48550573,2.72390894
38.7370464,-9.13895661,-1.33644754,2.83455155
38.7370477,-9.13895752,-1.48914788,2.82441656
38.737049,-9.1389582,-1.30609539,2.93978981
38.7370503,-9.13895896,-1.32753502,3.03593012
38.7370512,-9.13895996,-1.22291174,3.06856268
38.7370526,-9.13896056,-1.12248643,3.18898129
38.7370541,-9.13896129,-1.21716584,3.22562605
38.7370555,-9.13896192,-1.05398912,3.2531327
38.7370571,-9.1389626,-1.07923802,3.30064742
38.7370586,-9.13896317,-0.983008078,3.3516465
38.7370601,-9.13896372,-0.943309398,3.39157438
38.7370616,-9.13896429,-0.925007401,3.32829085
38.737063,-9.13896495,-0.886878169,3.58148419
38.7370645,-9.13896548,-0.911318262,3.47357842
38.7370661,-9.13896593,-0.785248817,3.47173412
38.7370678,-9.13896644,-0.83802251,3.58905341
38.7370698,-9.13896667,-0.840823683,3.73564767
38.7370714,-9.13896716,-0.842712719,3.6934198
38.7370731,-9.13896758,-0.790647013,3.71187946
38.7370748,-9.13896797,-0.660830447,3.79123614
38.7370763,-9.13896858,-0.689330702,3.86239343
38.737078,-9.13896895,-0.663717672,3.89671636
38.7370798,-9.13896945,-0.767332226,3.93595303
38.7370815,-9.13896979,-0.678640965,3.86963832
38.7370837,-9.13896986,-0.689801604,4.00214352
38.7370855,-9.13897018,-0.626484935,4.09229556
38.7370873,-9.13897051,-0.549979222,4.025477
38.7370891,-9.13897096,-0.702668856,4.05916564
38.7370912,-9.13897115,-0.536173358,4.0974942
38.737093,-9.13897158,-0.632147191,4.14955705
38.7370949,-9.13897199,-0.702017444,4.13156239
38.7370968,-9.13897224,-0.5501954,4.20856152
38.7370984,-9.13897282,-0.581615876,4.26655859
38.7371004,-9.13897308,-0.466468581,4.27822561
38.7371023,-9.13897329,-0.423854484,4.34820126
38.7371041,-9.13897367,-0.524266531,4.13162841
38.7371059,-9.13897402,-0.45240424,4.24624614
38.7371079,-9.13897433,-0.49729148,4.34923473
38.7371098,-9.13897464,-0.546019094,4.26599522
38.7371116,-9.13897488,-0.41925567,4.23494261
38.737113,-9.13897554,-0.395645052,4.36748203
38.7371149,-9.13897586,-0.527022581,4.26281408
38.7371169,-9.13897608,-0.385903282,4.35158537
38.7371188,-9.13897637,-0.503040559,4.21939523
38.7371206,-9.13897682,-0.484558837,4.25858904
38.7371225,-9.13897695,-0.386798171,4.29896316
38.7371245,-9.13897723,-0.397786937,4.34299272
38.7371265,-9.13897746,-0.380855407,4.38045792
38.7371284,-9.13897785,-0.42010458,4.40553247
38.7371304,-9.13897806,-0.314938978,4.38514057
38.7371323,-9.13897827,-0.24639839,4.39468104
38.7371343,-9.1389785,-0.358474952,4.35958995
38.7371364,-9.13897872,-0.221918881,4.44015559
38.7371383,-9.13897902,-0.319852545,4.35665691
38.7371403,-9.13897916,-0.345091153,4.35797115
38.7371423,-9.13897931,-0.262023337,4.43210424
38.7371441,-9.13897979,-0.270523228,4.44084007
38.7371461,-9.13897988,-0.203201325,4.50647843
38.7371481,-9.13898003,-0.243628305,4.41340552
38.7371501,-9.13898011,-0.202697577,4.41541508
38.7371521,-9.13898042,-0.175210027,4.50552314
38.7371541,-9.13898057,-0.124338736,4.4740469
38.7371561,-9.13898069,-0.0852315259,4.44131437
38.7371581,-9.13898089,-0.180063062,4.42753727
38.7371601,-9.13898109,-0.348200004,4.4507069
38.7371621,-9.13898107,-0.249403141,4.51663324
38.7371641,-9.13898114,-0.11255728,4.46806132
38.7371661,-9.13898123,-0.141743681,4.42918164
38.7371685,-9.13898123,-0.147494298,4.51157058
38.7371705,-9.13898128,-0.0911817342,4.49752427
38.7371725,-9.13898139,-0.0841207093,4.46840744
38.7371746,-9.13898143,-0.0889049195,4.5564682
38.7371766,-9.13898146,-0.189273602,4.49646114
38.7371787,-9.13898147,-0.0728115461,4.56138455
38.7371807,-9.13898161,-0.153733904,4.52159153
38.7371827,-9.13898165,-0.130975409,4.52826971
38.737185,-9.13898132,-0.0487236402,4.46270204
38.737187,-9.13898137,0.00125043398,4.50190851
38.7371891,-9.13898137,-0.0131657838,4.5754253
38.7371912,-9.13898144,-0.0677413358,4.590023
38.7371925,-9.13898206,-0.17597492,4.6154566
38.7371946,-9.1389822,-0.198703661,4.66729775
38.7371966,-9.13898216,-0.0542690439,4.56336889
38.7371986,-9.13898228,-0.139585083,4.41264903
38.7372006,-9.13898221,-0.196375387,4.60698603
38.7372027,-9.13898233,-0.175994006,4.60124017
38.7372048,-9.13898227,0.000665162528,4.68321613
38.7372069,-9.13898239,-0.126294181,4.66406075
38.7372089,-9.13898234,-0.0446166338,4.65004165
38.7372111,-9.13898231,0.0214329899,4.63215724
38.7372132,-9.13898239,-0.0883851405,4.71903679
38.7372152,-9.13898247,-0.0972210176,4.54656121
38.7372175,-9.13898244,-0.117892553,4.65893726
38.7372196,-9.13898259,-0.207621636,4.61750568
38.7372217,-9.1389827,-0.22369416,4.74415333
38.7372238,-9.13898284,-0.237659645,4.7506989
38.7372259,-9.13898277,-0.0908323252,4.64097327
38.737228,-9.13898282,-0.0634551346,4.6724672
38.7372301,-9.13898277,0.0303937305,4.70346512
38.7372319,-9.13898263,-0.0147905223,4.66209307
38.7372341,-9.13898259,-0.000700560958,4.75867656
38.7372362,-9.13898263,-0.07589718,4.7470545
38.7372384,-9.13898273,-0.261131356,4.73635379
38.7372405,-9.13898278,-0.151703634,4.79191263
38.7372429,-9.13898278,-0.269368977,4.80630979
38.737245,-9.13898309,-0.441211771,4.78149031
38.7372472,-9.13898312,-0.298846566,4.82434288
38.7372492,-9.13898038,-0.112654423,4.88042463
38.7372509,-9.13897966,-0.178537119,4.87611207
38.737253,-9.13897983,-0.175974292,4.67678746
38.737255,-9.13897977,-0.0834150264,4.68711566
38.7372573,-9.13897983,0.0705576302,4.67746033
38.7372607,-9.13898094,-0.0986503725,4.70478908
38.7372629,-9.13898106,-0.243413255,4.84864076
38.737265,-9.13898118,-0.152695697,4.93389012
38.737267,-9.13898132,-0.310142426,4.39777732
38.73727,-9.13898148,-0.244236488,4.90006821
38.7372702,-9.1389837,-0.736436688,4.35436458
38.7372657,-9.13899037,-1.47995154,3.23137494
38.7372677,-9.13899053,1.07008063,6.38389102
38.7372776,-9.13898254,-1.19171147,3.44812304
38.7372807,-9.13898176,1.23924781,6.78854905
38.7372819,-9.13898285,-0.909527831,3.98757485
38.7372864,-9.13898081,-0.123729741,5.14963649
38.7372905,-9.13897846,-0.453337774,4.75602614
38.7372931,-9.13897819,-0.28619887,4.82944492
38.737295,-9.1389787,-0.449315611,4.78556309
38.7372974,-9.13897864,-0.118491837,4.99837064
38.7373007,-9.1389773,0.132273821,5.20812951
38.7372831,-9.13899804,-0.334858869,4.77095417
38.7372855,-9.13899808,-0.131130284,5.16856246
38.737308,-9.13897704,0.0384106959,5.33599033
38.7373106,-9.13897685,-0.662575583,4.67799122
38.7373123,-9.13897777,-1.09713373,4.31582585
38.737315,-9.13897755,-0.00569064419,5.52768902
38.7373176,-9.13897732,0.0953259212,5.48232649
38.7373111,-9.1389868,-0.401162108,4.91009239
38.7373136,-9.13898686,-0.212737126,5.3131238
38.7373243,-9.13897811,0.225583385,5.69296261
38.7373269,-9.13897816,-0.0465677911,5.47260944
38.7373275,-9.13898049,-0.379427458,5.0761978
38.7373302,-9.13898032,0.370723607,5.98846182
38.7373327,-9.13898034,-0.271577854,5.19852885
38.7373347,-9.13898094,-0.973536687,4.60039593
38.7373374,-9.1389808,0.156261561,5.86575675
38.7373408,-9.13897974,0.719551094,6.34548796
38.7373421,-9.13898111,-0.89791751,4.64016482
38.7373444,-9.13898154,-1.04005862,4.57423373
38.7373468,-9.13898162,-1.32451477,4.361656
38.7372797,-9.13904991,1.58336599,7.67149763
38.7373525,-9.13898082,0.694832668,6.44292721
38.7373551,-9.13898087,0.201633533,5.93108059
38.7373577,-9.13898071,-0.527187652,5.30274214
38.7373613,-9.13897967,1.24585377,7.12459859
38.7373633,-9.13898035,-0.593108509,5.09510826
38.7373658,-9.13898064,-0.354963398,5.58695251
38.7373691,-9.13897966,-0.601848919,5.31016204
38.7373722,-9.13897918,-0.0811416431,5.97333909
38.7373748,-9.13897931,-0.431491771,5.5271067
38.7373768,-9.13898013,-0.919536623,5.06101809
38.7373786,-9.13898119,-0.595664368,5.30282119
38.7373814,-9.13898097,-0.241743809,5.5994627
38.7373837,-9.13898137,-0.481199649,5.35862939
38.7373869,-9.13898072,0.38636689,6.23199275
38.7373978,-9.13897181,-0.577684289,5.11783247
38.7373917,-9.13898112,-1.70226686,3.99852261
38.7373946,-9.13898091,-0.768868399,5.13460195
38.7373969,-9.13898118,-0.346829728,5.44141275
38.7374008,-9.13897969,-0.0682604552,5.87482696
38.7374032,-9.13897975,-1.24402014,4.57317849
38.7374063,-9.13897929,0.211425428,6.07052386
38.7374083,-9.13897995,-0.937581332,4.7781782
38.7374112,-9.13897973,-0.692567903,4.95542837
38.7374141,-9.13897928,0.458042994,6.22746571
38.7374168,-9.13897916,0.2952993,5.84595132
38.7374189,-9.13897947,0.122897475,5.65104253
38.7374231,-9.13897763,0.269154115,5.99140833
38.7375381,-9.13893004,-0.743054781,4.16592751
38.737541,-9.13892927,0.549592548,5.43703904
38.7375429,-9.13892962,0.115296416,5.16079691
38.7374981,-9.13899288,0.164769471,4.94653114
38.7375004,-9.1389928,0.130569535,5.05464728
38.737502,-9.13899356,-0.631859997,4.19412611
38.7375051,-9.13899257,0.387290681,5.25617534
38.7374831,-9.1390236,-0.9241109,3.87421908
38.7374851,-9.13902411,-0.793298139,4.25274178
38.7374864,-9.13902519,-0.766645098,4.25211725
38.7374891,-9.1390248,-0.435410767,4.71222087
38.7374657,-9.13905822,0.228193821,5.2015196
38.7374676,-9.13905866,0.0704537876,5.02171228
38.7374699,-9.13905871,-0.410588508,4.71114063
38.737472,-9.13905888,-0.708594382,4.38784393
38.7374694,-9.13906566,-0.838610013,4.30572077
38.7374716,-9.13906582,-0.727123827,4.46757398
38.7374736,-9.13906631,-0.754027377,4.3462046
38.7374764,-9.13906576,-0.351540072,4.80591701
38.7374823,-9.13906072,-0.0282318724,5.13579249
38.7374845,-9.13906112,-1.37506369,3.81199623
38.7374865,-9.1390615,-0.783476503,4.46170723
38.7374889,-9.13906155,0.275536032,5.6986065
38.7375108,-9.13903606,0.235971409,5.60143827
38.7375125,-9.13903704,-1.1068559,4.2781804
